RideID,PersonID,RideTypeID,Date,BikeID,Dist,Time,Ascent,E1,E2,E3,E4,MaxHR,AvHR,AvCad,MaxCad,State,Country,Notes,Gen_Notes,s_ColLineage,s_Generation,s_GUID,s_Lineage
1187,1,2,14/02/2005 0:00,56,19.82,1899-12-30 01:14:53,,1899-12-30 00:13:15,1899-12-30 00:10:37,1899-12-30 00:02:39,1899-12-30 00:00:00,172,120,,,South Australia,Australia,Blackwood-Simpson-Blackwood-BelairSouthfp-UpperSturtfp-UpperSturtfp-Priory,1,,1,,
1188,1,6,20/02/2005 0:00,54,62.16,1899-12-30 02:02:31,,1899-12-30 00:14:56,1899-12-30 00:06:44,1899-12-30 00:27:02,1899-12-30 00:14:28,194,140,,,South Australia,Australia,Road race at Barmera and then ride back to Katarapko Cresent. Came third in strange finish.,1,,1,,
1189,1,11,22/02/2005 0:00,54,15.05,1899-12-30 00:38:40,,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,128,102,,,South Australia,Australia,KatarapkoCrescent-House on Garret-KatarapkoCrescent,1,,1,,
1190,1,7,23/02/2005 0:00,56,35.71,1899-12-30 01:48:52,,1899-12-30 00:15:02,1899-12-30 00:13:17,1899-12-30 00:25:06,1899-12-30 00:36:11,189,162,,,South Australia,Australia,Priory-Blackwood-FlindersUni Night Race. 2nd in Elite Men.,1,,1,,
-513558365,2,1,6/03/2005 0:00,55,56.28,1899-12-30 01:57:55,,1899-12-30 00:01:38,1899-12-30 01:22:00,1899-12-30 00:28:00,1899-12-30 00:00:00,181,159,,,South Australia,Australia,Sultana-LowerWinkie-Spendiff-Thiele-Loveday-Spiller-Hombsch-Coats-QEIIDrv-DeFontenay-Richter-Trenamen-Woolston-Mortimer-Zante-Sultana,11,,11,,
1110077391,1,1,6/03/2005 0:00,54,56.04,1899-12-30 01:57:38,,1899-12-30 00:23:42,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,145,102,,,South Australia,Australia,Sultana-LowerWinkie-Spendiff-Thiele-Loveday-Spiller-Hombsch-Coats-QEIIDrv-DeFontenay-Richter-Trenamen-Woolston-Mortimer-Zante-Sultana,12,,12,,
1881794216,1,9,11/03/2005 0:00,51,2.6,1899-12-30 00:20:00,,1899-12-30 00:01:17,1899-12-30 00:08:10,1899-12-30 00:01:06,1899-12-30 00:00:00,170,,,,South Australia,Australia,Fuller Drive,11,,11,,
-1097303159,1,2,12/03/2005 0:00,8,30.26,1899-12-30 01:40:29,,1899-12-30 00:14:54,1899-12-30 00:11:21,1899-12-30 00:00:00,1899-12-30 00:00:00,164,118,,,South Australia,Australia,Sultana-Winkie-KatarapkoCrs-Katarapko-RiverTrack-Berri-Sultana,11,,11,,
1110594154,2,2,12/03/2005 0:00,24,30.26,1899-12-30 01:40:29,,1899-12-30 00:02:19,1899-12-30 00:41:00,1899-12-30 00:01:13,1899-12-30 00:00:00,175,140,,,South Australia,Australia,katarapko ck,11,,11,,
1110674633,1,1,13/03/2005 0:00,54,49.56,1899-12-30 01:50:21,,1899-12-30 00:43:51,1899-12-30 00:22:10,1899-12-30 00:00:00,1899-12-30 00:00:00,161,113,,,South Australia,Australia,Sultana-Riverview-Hoskin-Jury-Eastern-Mortimer-Central-Webber-West-Germain-Gilmour-Thiele-Spendiff-LowerWinkie-Cornish-Monash-Sultana,12,,12,,
1110974444,1,11,14/03/2005 0:00,56,37.41,1899-12-30 01:59:15,,1899-12-30 00:35:34,1899-12-30 00:24:36,1899-12-30 00:00:39,1899-12-30 00:00:00,170,130,,,South Australia,Australia,Priory-OldBelair-Duthy-Uni.Uni-Duthy-Andersons-James-Priory,12,,12,,
1111054330,1,2,17/03/2005 0:00,24,24.83,1899-12-30 01:11:58,,1899-12-30 00:25:39,1899-12-30 00:18:21,1899-12-30 00:00:41,1899-12-30 00:00:00,170,133,,,South Australia,Australia,Sultana-River-NgaukIndaufp-Katarapko-Sultana,12,,12,,
1111404504,1,2,19/03/2005 0:00,56,32,1899-12-30 01:45:00,,1899-12-30 00:06:00,1899-12-30 00:02:00,1899-12-30 00:00:00,1899-12-30 00:00:00,160,108,,,South Australia,Australia,Sultana-Minnis-Bigg-SturtHwyfp-CooltongDam-Cooltong-CooltongDam-SturtHwyfp-Bigg-Minnis-Sultana,12,,12,,
-1258227463,1,6,20/03/2005 0:00,54,56.8,1899-12-30 01:50:26,,1899-12-30 00:04:39,1899-12-30 00:03:57,1899-12-30 00:37:53,1899-12-30 00:13:52,186,135,,,South Australia,Australia,Sultana-Glossop-GlossopRdRace(MacGillivray-Puddletown-Rumball-Dalziel-Slaven*4)-Dalziel-Spendiff-LoweWinkie-Scott-Mortimer-RLGambling-Phillips-Sultana,12,,12,,
1111968705,2,1,20/03/2005 0:00,55,34,1899-12-30 01:38:00,,,,,,,0,,,South Australia,Australia,rode around winkie while nige raced,12,,12,,
1111484899,1,6,22/03/2005 0:00,54,46.81,1899-12-30 01:30:00,,1899-12-30 00:12:14,1899-12-30 00:09:46,1899-12-30 00:22:43,1899-12-30 00:12:15,192,,,,South Australia,Australia,Sultana-Woolston-Richter-Distillery-Monash-MonashCrit-Jury-Woolston-Sultana,12,,12,,
-1613252882,2,1,23/03/2005 0:00,55,60.26,1899-12-30 02:29:31,,1899-12-30 00:04:59,1899-12-30 00:56:00,1899-12-30 00:20:07,1899-12-30 00:00:00,,154,,,South Australia,Australia,unley(ultratune)-fmc.fmc-ultratune. Unley-greenhill-glynburn-nortons(motorbike crash stopped ~ 5min) coldstore rd-greenhill-unley-ultratune.,12,,12,,
1111965481,1,1,25/03/2005 0:00,54,72.08,1899-12-30 03:01:11,,1899-12-30 00:25:08,1899-12-30 00:10:20,1899-12-30 00:03:25,1899-12-30 00:00:12,180,107,,,South Australia,Australia,Liverpool-Bikepath-Greenhills-SawpitGully-NettleHill-Pambula-CrowsNest-Bikepath-Liverpool,12,,12,,
-341610804,2,1,26/03/2005 0:00,55,71.47,1899-12-30 02:58:50,,1899-12-30 01:40:00,1899-12-30 01:15:17,1899-12-30 00:04:36,1899-12-30 00:00:00,,145,,,South Australia,Australia,Liverpool-Bikepath-Greenhills-SawpitGully-NettleHill-Pambula-CrowsNest-Bikepath-Liverpool,12,,12,,
1112004539,1,2,28/03/2005 0:00,56,95,1899-12-30 05:02:21,,1899-12-30 00:29:51,1899-12-30 00:14:06,1899-12-30 00:00:00,1899-12-30 00:00:00,164,110,,,South Australia,Australia,Sultana-LyrupForest-Lyrup-PikeCreek-Stanitzki-Paringa(some footpath and cliff path)-ParingaPaddocks-LyrupFlats-Lyrup-Gurra-Sultana,12,,12,,
1112183282,1,2,30/03/2005 0:00,56,24.56,1899-12-30 01:00:06,,1899-12-30 00:08:53,1899-12-30 00:16:55,1899-12-30 00:11:33,1899-12-30 00:00:00,175,142,,,South Australia,Australia,3*M2 10min intervals with 5min recoveries in Katarapko,12,,12,,
1112263173,2,1,31/03/2005 0:00,55,25.62,1899-12-30 01:11:53,,,,,,,0,,,South Australia,Australia,priory-sturt valley-longwood-stock-williams rd-emery-somerset-aldgate valley-kiley-mi mi rd-strath rd to aldgate-euston-churinga-cricklewood-heathfield-hender-longwood-heather-sturt valley-wychwood-priory.,13,,13,,
1112264900,1,1,31/03/2005 0:00,54,33,1899-12-30 01:09:00,,1899-12-30 00:15:37,1899-12-30 00:13:49,1899-12-30 00:00:00,1899-12-30 00:00:00,165,130,,,South Australia,Australia,Sultana-deFontenay-P1*4-Sultana,12,,12,,
1112602299,1,7,3/04/2005 0:00,56,35.55,1899-12-30 02:13:00,,1899-12-30 00:07:31,1899-12-30 00:48:15,1899-12-30 00:50:24,1899-12-30 00:04:22,187,158,,,South Australia,Australia,Currency Creek XC Race. Came 6th in Elite Men.,12,,12,,
1112871713,1,2,7/04/2005 0:00,56,30.09,1899-12-30 01:40:09,,1899-12-30 00:10:21,1899-12-30 00:01:26,1899-12-30 00:00:00,1899-12-30 00:00:00,161,107,,,South Australia,Australia,Sultana-Katarapko-Jodes-Katarapko-Sultana,12,,12,,
1113019072,1,2,9/04/2005 0:00,56,34.88,1899-12-30 02:15:47,,1899-12-30 00:06:19,1899-12-30 00:02:31,1899-12-30 00:00:00,1899-12-30 00:00:00,160,101,,,South Australia,Australia,Sultana-LyrupForest-LyrupFerry-RiverviewDrv-Sultana,12,,12,,
1113173811,1,6,10/04/2005 0:00,54,82.7,1899-12-30 02:52:24,,1899-12-30 00:42:38,1899-12-30 00:38:07,1899-12-30 00:25:04,1899-12-30 00:14:36,189,139,,,South Australia,Australia,Sultana-Lyrup-LyrupRdRace-Lyrup-Sultana,12,,12,,
1113474552,1,1,14/04/2005 0:00,54,49.8,1899-12-30 01:40:05,,1899-12-30 00:24:25,1899-12-30 00:15:19,1899-12-30 00:12:31,1899-12-30 00:00:00,175,131,,,South Australia,Australia,Sultana-LowerWinkie-Spendiff-Thiele-LovedaytoSpiller-Loveday-Thiele-Spendiff-LowerWinkie-McKay-Woolston-Sultana,12,,12,,
1113793154,1,2,17/04/2005 0:00,56,31.99,1899-12-30 01:54:41,,1899-12-30 00:25:42,1899-12-30 00:20:09,1899-12-30 00:00:00,1899-12-30 00:00:00,164,126,,,South Australia,Australia,Priory-UpperSturtfp-OldMtBarkerfp-StrathalbynRdfp-Stockfp-Woorabinda-UpperSturtfp,12,,12,,
1113897515,1,2,18/04/2005 0:00,56,16.74,1899-12-30 00:52:51,,1899-12-30 00:05:06,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,141,95,,,South Australia,Australia,Sultana-MartinBend-Riverviewfp-Riverviewfp-MartinBend-Sultana,12,,12,,
1113909725,1,1,19/04/2005 0:00,54,54.57,1899-12-30 01:51:31,,1899-12-30 00:39:44,1899-12-30 00:07:10,1899-12-30 00:00:03,1899-12-30 00:00:00,167,119,,,South Australia,Australia,Sultana-LowerWinkie-Spendiff-Thiele-Loveday-Spiller-Hombsch-Coats-QEIIDrv-DeFontenay-Richter-Trenamen-Woolston-Mortimer-Sultana,12,,12,,
1114082374,1,1,21/04/2005 0:00,54,33.73,1899-12-30 01:16:25,,1899-12-30 00:25:09,1899-12-30 00:19:02,1899-12-30 00:00:00,1899-12-30 00:00:00,162,131,,,South Australia,Australia,Sultana-Hwy-LowerWinkie-Spendiff-Thiele-Thiele-Spendiff-LowerWinkie-Hwy-Sultana,12,,12,,
1114418252,2,1,24/04/2005 0:00,55,53.59,1899-12-30 02:09:53,,1899-12-30 00:02:25,1899-12-30 01:05:58,1899-12-30 00:47:29,1899-12-30 00:00:00,182,161,,,South Australia,Australia,mt. torrens-tungkillo rd-mt pleasant-williamstown rd-cricks mill rd-forreston rd-gumeracha-lobethal rd-burfords hill rd-mt torrens.,13,,13,,
1114500824,1,2,24/04/2005 0:00,56,29.55,1899-12-30 02:24:25,,1899-12-30 00:30:03,1899-12-30 00:33:19,1899-12-30 00:29:26,1899-12-30 00:10:55,188,146,,,South Australia,Australia,Winter 05 Mt Torrens Township XC Race. DNF Elite Men,12,,12,,
1114506337,1,2,26/04/2005 0:00,24,13.51,1899-12-30 00:35:16,,1899-12-30 00:13:12,1899-12-30 00:00:20,1899-12-30 00:00:00,1899-12-30 00:00:00,151,116,,,South Australia,Australia,Sultana-MartinsBendfp-RiverviewDrvfp-RiverviewDrvfp-MartinsBendfp-Sultana,12,,12,,
-835523128,1,1,27/04/2005 0:00,54,89.18,1899-12-30 03:00:15,,1899-12-30 01:59:54,1899-12-30 00:13:06,1899-12-30 00:00:00,1899-12-30 00:00:00,161,130,,,South Australia,Australia,Sultana-Spendiff-Thiele-Hwy-Moorook-Loxton-Berri-Sultana,12,,12,,
1114640973,1,2,28/04/2005 0:00,24,20.81,1899-12-30 01:03:14,,1899-12-30 00:01:37,1899-12-30 00:01:14,1899-12-30 00:00:00,1899-12-30 00:00:00,153,109,,,South Australia,Australia,Sultana-Katarapko-Sultana,12,,12,,
1114764071,1,1,29/04/2005 0:00,54,54.6,1899-12-30 01:59:33,,1899-12-30 00:09:48,1899-12-30 00:08:52,1899-12-30 00:00:00,1899-12-30 00:00:00,164,117,,,South Australia,Australia,,,,12,,
1114902372,1,2,30/04/2005 0:00,56,62.51,1899-12-30 03:26:29,,1899-12-30 00:02:37,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,138,99,,,South Australia,Australia,Sultana-Katarapko-Eckerts-MalleeTrack-PyapReach-Eckerts-LowerWinkie-Hwy-Sultana,12,,12,,
1114939575,1,9,1/05/2005 0:00,51,6.37,1899-12-30 00:35:54,,1899-12-30 00:06:48,1899-12-30 00:15:29,1899-12-30 00:02:41,1899-12-30 00:00:00,176,133,,,South Australia,Australia,Martin bend run with 500m warm up and cool down,12,,12,,
1115067661,1,2,2/05/2005 0:00,24,15.72,1899-12-30 00:54:41,,1899-12-30 00:06:06,1899-12-30 00:00:38,1899-12-30 00:00:00,1899-12-30 00:00:00,153,116,,,South Australia,Australia,Sultana-Katarapko-Sultana,12,,12,,
1115117120,1,1,3/05/2005 0:00,54,54,1899-12-30 02:10:00,,1899-12-30 00:13:42,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,145,0,,,South Australia,Australia,Sultana-Barmera-Sultana.Barmera-Sultana with flat tyre,12,,12,,
1115191067,1,9,4/05/2005 0:00,51,5,1899-12-30 00:33:58,,1899-12-30 00:09:28,1899-12-30 00:03:03,1899-12-30 00:00:35,1899-12-30 00:00:00,169,0,,,South Australia,Australia,Sultana-Resort-MartinBend-Resort-Sultana,17,,17,,
1115328542,2,1,5/05/2005 0:00,55,41.43,1899-12-30 01:38:48,,1899-12-30 00:20:00,1899-12-30 00:45:00,1899-12-30 00:20:00,1899-12-30 00:00:00,172,0,,,South Australia,Australia,fmc-south rd-seacombe-seacliff-glenelg-henley and back,13,,13,,
1115763093,1,1,7/05/2005 0:00,54,50,1899-12-30 02:30:00,,1899-12-30 00:45:00,1899-12-30 00:30:00,1899-12-30 00:15:00,1899-12-30 00:00:00,178,,,,South Australia,Australia,Priory-OldBelair-Unley-Protest-Market-Parade-Montacute-Summit-Priory,12,,12,,
-8284878,1,9,10/05/2005 0:00,51,6,1899-12-30 00:35:00,,1899-12-30 00:20:00,1899-12-30 00:10:00,1899-12-30 00:05:00,1899-12-30 00:00:00,170,,,,South Australia,Australia,Sultana-MartinBend-Work-Sultana,12,,12,,
1116052834,1,9,12/05/2005 0:00,51,6,1899-12-30 00:46:28,,1899-12-30 00:10:00,1899-12-30 00:05:00,1899-12-30 00:05:00,1899-12-30 00:00:00,170,137,,,South Australia,Australia,Martin Bend plus,12,,12,,
-1419594181,1,5,14/05/2005 0:00,1211585489,38.79,1899-12-30 02:03:05,,1899-12-30 00:13:11,1899-12-30 00:35:48,1899-12-30 00:03:32,1899-12-30 00:01:39,185,126,,,South Australia,Australia,Graham-Skewes-BurgarRdReserve-LakeViewRd-CrowsNestRd-BikePath-Graham,12,,12,,
1116135034,1,9,14/05/2005 0:00,51,5.48,1899-12-30 00:40:00,,1899-12-30 00:10:37,1899-12-30 00:12:45,1899-12-30 00:00:00,1899-12-30 00:00:00,164,131,,,South Australia,Australia,Goolwa-Middleton-Goolwa,12,,12,,
1116146091,1,5,15/05/2005 0:00,1211585489,36.12,1899-12-30 01:38:38,,1899-12-30 00:13:37,1899-12-30 00:09:29,1899-12-30 00:00:31,1899-12-30 00:00:00,170,119,,,South Australia,Australia,Liverpool-BikePath-CrowsNest-LakeView-RoadReserve-Airport-Kessell-Liverpool,12,,12,,
-1320989893,1,5,16/05/2005 0:00,1211585489,32.22,1899-12-30 01:32:28,,1899-12-30 00:06:45,1899-12-30 00:01:13,1899-12-30 00:00:00,1899-12-30 00:00:00,153,103,,,South Australia,Australia,Liverpool-BikePath-GlenfordGully-RoadReserve-Kessell-Liverpool,17,,17,,
1306222648,1,3,22/05/2005 0:00,1211585489,38.06,1899-12-30 01:57:16,,1899-12-30 00:30:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,135,74,,,South Australia,Australia,Sultana-deFontenay-Barmera-deFontenay-Sultana,17,,17,,
-2043987104,1,9,25/05/2005 0:00,51,9.49,1899-12-30 00:50:00,,1899-12-30 00:30:00,1899-12-30 00:20:00,1899-12-30 00:05:00,1899-12-30 00:00:00,170,,,,South Australia,Australia,Vaughan-Curtis-MartinBend-Fenwick-Curtis,17,,17,,
901779598,1,9,26/05/2005 0:00,51,5.16,1899-12-30 00:27:25,,1899-12-30 00:20:00,1899-12-30 00:05:00,1899-12-30 00:01:00,1899-12-30 00:00:00,177,103,,,South Australia,Australia,Coles-MartinBend-Coles,17,,17,,
-1107150375,1,9,29/05/2005 0:00,51,13.28,1899-12-30 01:21:08,,1899-12-30 00:32:18,1899-12-30 00:23:27,1899-12-30 00:01:34,1899-12-30 00:00:00,174,138,,,South Australia,Australia,Priory-Station-Railway-QueenJubilee-Workanda-Sheoak-Andersons-Clapham,17,,17,,
1117537567,1,9,31/05/2005 0:00,51,5.16,1899-12-30 00:27:54,,1899-12-30 00:08:39,1899-12-30 00:10:33,1899-12-30 00:02:09,1899-12-30 00:00:51,187,148,,,South Australia,Australia,Coles-MartinBend-Coles,17,,17,,
1117712877,1,9,2/06/2005 0:00,51,9.42,1899-12-30 01:00:00,,1899-12-30 00:17:56,1899-12-30 00:07:16,1899-12-30 00:00:00,1899-12-30 00:00:00,154,123,,,South Australia,Australia,Sultana-Vaughan-Coles-MartinBend-Coles-Vaughan-Sultana,17,,17,,
1118145528,1,5,5/06/2005 0:00,1211585489,26.62,1899-12-30 01:37:03,,1899-12-30 00:20:00,1899-12-30 00:05:00,1899-12-30 00:00:00,1899-12-30 00:00:00,160,90,,,South Australia,Australia,Sultana-ridingaround-Sultana,17,,17,,
-1730516327,1,1,6/06/2005 0:00,1211585489,18.5,1899-12-30 00:40:20,,1899-12-30 00:17:33,1899-12-30 00:07:02,1899-12-30 00:00:00,1899-12-30 00:00:00,160,134,,,South Australia,Australia,Kniter-Berri,17,,17,,
1118473247,1,1,10/06/2005 0:00,1211585489,15.86,1899-12-30 00:40:13,,1899-12-30 00:10:00,1899-12-30 00:01:00,1899-12-30 00:00:00,1899-12-30 00:00:00,151,121,,,South Australia,Australia,Berri-Barmera-Kniter,17,,17,,
1119252451,1,1,19/06/2005 0:00,54,33.68,1899-12-30 01:31:16,,1899-12-30 00:19:56,1899-12-30 00:22:56,1899-12-30 00:03:15,1899-12-30 00:02:49,189,135,,,South Australia,Australia,Priory-SturtValley-Longwood-ScottCreek-Red-Ridge-AldgateValley-Euston-Churinga-Cricklewood-Heathfield-Hender-Heather-SturtValley-Wychwood-Priory,17,,17,,
1119957410,1,9,20/06/2005 0:00,51,8.2,1899-12-30 00:45:00,,1899-12-30 00:30:00,1899-12-30 00:05:00,1899-12-30 00:00:00,1899-12-30 00:00:00,150,110,,,South Australia,Australia,Sultana-Vaughan-Coles-MartinBend-Sultana,17,,17,,
218973563,1,2,28/06/2005 0:00,24,28.51,1899-12-30 01:27:57,,1899-12-30 00:27:24,1899-12-30 00:05:40,1899-12-30 00:00:00,1899-12-30 00:00:00,160,120,,,South Australia,Australia,Sultana-LyrupForest-LyrupFerry-RiverviewDrv-Sultana,17,,17,,
1120470773,1,1,2/07/2005 0:00,54,78,1899-12-30 03:05:00,,1899-12-30 01:30:00,1899-12-30 00:45:00,1899-12-30 00:25:00,1899-12-30 00:05:00,190,130,,,South Australia,Australia,Priory-,17,,17,,
232150802,1,1,3/07/2005 0:00,54,42.73,1899-12-30 01:45:32,,1899-12-30 00:28:57,1899-12-30 00:25:29,1899-12-30 00:05:55,1899-12-30 00:00:00,177,134,,,South Australia,Australia,Priory-SturtValley-Longwood-Hender-Heathfield-Cricklewood-Churinga-Euston-MtBarkerRd-Verdun-Beaumont-TanahMerah-GumFlat-Badenoch-Greenhill-ParishHill-Gores-Picadilly-X-Stirling-BikePath-UpperSturt-Priory,17,,17,,
-1997165506,1,9,4/07/2005 0:00,51,3.36,1899-12-30 00:17:00,,1899-12-30 00:10:00,1899-12-30 00:05:00,1899-12-30 00:00:00,1899-12-30 00:00:00,150,130,,,South Australia,Australia,Berri Suburb Loop Short,17,,17,,
1121566704,1,2,17/07/2005 0:00,24,8.07,1899-12-30 00:28:25,,1899-12-30 00:08:17,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,120,94,,,South Australia,Australia,Sultana-MartinBend-Sultana,17,,17,,
1121594563,1,1,17/07/2005 0:00,54,23.29,1899-12-30 00:50:03,,1899-12-30 00:14:16,1899-12-30 00:11:04,1899-12-30 00:03:17,1899-12-30 00:01:00,184,124,,,South Australia,Australia,Around Berri,17,,17,,
1122503825,1,9,25/07/2005 0:00,51,6.29,1899-12-30 00:30:00,,1899-12-30 00:07:05,1899-12-30 00:15:09,1899-12-30 00:03:07,1899-12-30 00:00:53,184,152,,,South Australia,Australia,Powell-Riverview-Chilton-Kay-Powell,17,,17,,
1122543535,1,9,28/07/2005 0:00,51,7.8,1899-12-30 00:43:39,,1899-12-30 00:07:24,1899-12-30 00:27:33,1899-12-30 00:03:17,1899-12-30 00:00:00,179,148,,,South Australia,Australia,Powell-Vaughan-Derrick-Kay-Fenwick-Riverview-dirt-Hwy-Viviancock-Powell,17,,17,,
1122845429,1,9,30/07/2005 0:00,51,4.05,1899-12-30 00:20:55,,1899-12-30 00:02:05,1899-12-30 00:10:14,1899-12-30 00:05:06,1899-12-30 00:01:21,185,157,,,South Australia,Australia,Sultana-Scout-Rodeo-Bridge-Vaughan-Sultana,17,,17,,
1726037658,1,9,1/08/2005 0:00,51,7.87,1899-12-30 00:46:48,,1899-12-30 00:23:07,1899-12-30 00:09:22,1899-12-30 00:02:04,1899-12-30 00:01:17,188,141,,,South Australia,Australia,Curtis-Fenwick-Riverview-Mills-Kay- -Derrick-Curtis,17,,17,,
1123148893,1,9,4/08/2005 0:00,51,9.64,1899-12-30 00:51:13,,1899-12-30 00:09:40,1899-12-30 00:26:23,1899-12-30 00:05:15,1899-12-30 00:03:36,187,155,,,South Australia,Australia,BerriEndorphin#3,17,,17,,
1123678474,1,13,7/08/2005 0:00,54,52,1899-12-30 01:38:49,,1899-12-30 00:00:40,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,130,108,,,South Australia,Australia,,17,,17,,
-332414269,1,9,10/08/2005 0:00,51,7.82,1899-12-30 00:44:16,,1899-12-30 00:02:14,1899-12-30 00:10:16,1899-12-30 00:13:10,1899-12-30 00:01:32,185,132,,,South Australia,Australia,Sultana-Powell-Kay-Hwyfp-BMX-Hughes-BackOfBerri-Sultana,17,,17,,
1124007529,1,9,14/08/2005 0:00,51,6.7,1899-12-30 00:33:57,,1899-12-30 00:05:12,1899-12-30 00:07:23,1899-12-30 00:14:21,1899-12-30 00:00:29,180,154,,,South Australia,Australia,Sultana-Powell-Kay-Hwyfp-BMX-Hughes-BackOfBerri-Sultana,17,,17,,
1124188815,1,9,16/08/2005 0:00,51,9.25,1899-12-30 00:48:41,,1899-12-30 00:09:17,1899-12-30 00:30:11,1899-12-30 00:01:35,1899-12-30 00:03:46,192,153,,,South Australia,Australia,Sultana-Curtis-Fenwick-Riverview-Mills-Kay-Vaughan-Sultana,17,,17,,
1124371435,1,9,18/08/2005 0:00,51,9.74,1899-12-30 00:52:33,,1899-12-30 00:07:45,1899-12-30 00:16:04,1899-12-30 00:20:27,1899-12-30 00:01:48,183,157,,,South Australia,Australia,Sultana-Curtis-Coles-MartinBend-Coles-Vaughan-Sultana,17,,17,,
1124784527,1,10,20/08/2005 0:00,55,42,1899-12-30 01:19:00,,1899-12-30 00:42:00,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,135,125,,,South Australia,Australia,,17,,17,,
1629403172,1,9,21/08/2005 0:00,51,13.92,1899-12-30 01:28:21,,1899-12-30 00:43:12,1899-12-30 00:29:37,1899-12-30 00:02:53,1899-12-30 00:00:00,170,142,,,South Australia,Australia,Priory-Melville-LongGully-QueenJubilee-Station-UpperSturt-Priory,17,,17,,
1124877142,1,9,24/08/2005 0:00,51,12.7,1899-12-30 01:09:10,,1899-12-30 00:21:43,1899-12-30 00:25:56,1899-12-30 00:02:53,1899-12-30 00:01:48,191,142,,,South Australia,Australia,Sultana-Powell-Derrick-Kay-Offroad-Riverview-Fenwick-Powell-Sultana,17,,17,,
1125123473,1,2,25/08/2005 0:00,24,18.34,1899-12-30 00:56:03,,1899-12-30 00:12:36,1899-12-30 00:05:27,1899-12-30 00:00:27,1899-12-30 00:00:00,171,122,,,South Australia,Australia,Sultana-Hwyfp-BMX-Hughes-Mills-Riverview-MartinBend-Sultana,17,,17,,
1125555152,1,9,30/08/2005 0:00,51,12,1899-12-30 01:02:09,,1899-12-30 00:04:53,1899-12-30 00:10:11,1899-12-30 00:42:05,1899-12-30 00:00:14,180,165,,,Victoria,Australia,GoldenGrain-WimmeraRiverfpToWest-WimmeraRiverfpReturn-GoldenGrain,17,,17,,
1125567514,1,9,1/09/2005 0:00,51,11.81,1899-12-30 01:03:56,,1899-12-30 00:02:39,1899-12-30 00:48:15,1899-12-30 00:01:09,1899-12-30 00:00:52,182,150,,,South Australia,Australia,Sultana-Curtis-Coles-MartinBend-Fenwick-Hay-Hwy-Sultana,17,,17,,
1127024500,1,9,8/09/2005 0:00,51,8.3,1899-12-30 00:43:20,,1899-12-30 00:09:50,1899-12-30 00:19:21,1899-12-30 00:08:41,1899-12-30 00:00:00,173,153,,,South Australia,Australia,Bongaree Caravan Park to Marina and return via pathway along Pumicestone Passage,17,,17,,
-593721499,1,9,14/09/2005 0:00,51,8.5,1899-12-30 00:51:37,,1899-12-30 00:16:42,1899-12-30 00:21:44,1899-12-30 00:00:06,1899-12-30 00:00:00,173,142,,,New South Wales,Australia,Awaba around Fennel and Edwards Bays and back to Awaba,17,,17,,
1127036296,1,9,18/09/2005 0:00,51,8.99,1899-12-30 00:46:24,,1899-12-30 00:03:17,1899-12-30 00:31:37,1899-12-30 00:06:34,1899-12-30 00:00:00,174,153,,,South Australia,Australia,Hart-Fenwick-Riverview-Mills-Golfcourse-Substation-Cemetery-Tower-Powell-Kay-Hart,17,,17,,
1127218777,1,9,20/09/2005 0:00,51,7.92,1899-12-30 00:43:05,,1899-12-30 00:18:16,1899-12-30 00:08:16,1899-12-30 00:01:09,1899-12-30 00:01:34,184,137,,,South Australia,Australia,Hart-Coles-Riverview-Fenwick-Kay-Hwy-Viviancock-Kay-Hart,17,,17,,
1127551591,1,1,24/09/2005 0:00,54,76,1899-12-30 03:08:43,,1899-12-30 00:43:24,1899-12-30 00:30:03,1899-12-30 00:14:53,1899-12-30 00:00:24,181,130,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-Anzac-Glenelg-Seacliff-HalletCove-Bain-Clarendon-Humpty-CherryGardens-Pole-Priory,16,,16,,
1127689496,1,1,25/09/2005 0:00,54,51.34,1899-12-30 02:07:02,,1899-12-30 00:24:03,1899-12-30 00:21:43,1899-12-30 00:15:49,1899-12-30 00:00:04,180,133,,,South Australia,Australia,Priory-OldBelair-Unley-Cross-Bowls-Cross-Greenhill-Glynburn-TheParade-NortonSummit5-WoodsHill-Summit-Priory,16,,16,,
1127820453,1,9,27/09/2005 0:00,51,8.74,1899-12-30 00:53:07,,1899-12-30 00:19:01,1899-12-30 00:14:16,1899-12-30 00:07:35,1899-12-30 00:00:00,178,145,,,South Australia,Australia,Priory-CherryPlantation-WaverleyRidge-Railway-Station-UpperSturt-Priory,16,,16,,
